NAME	X	Y
SAimp_9329	1089528.70500000000	1051627.86900000000
SAimp_9341	1069248.72800000000	1052443.57200000000
SAimp_9342	1069125.75300000000	1052624.79100000000
SAimp_935	1068551.88300000000	1077063.90300000000
SAimp_9398	1078974.85200000000	1047117.58500000000
SAimp_9412	1079958.55700000000	1046596.14000000000
SAimp_9471	1068593.80700000000	1053085.49500000000
SAimp_951	1069758.63300000000	1071481.33900000000
SAimp_953	1068749.66500000000	1077482.01900000000
SAimp_9563-2	1068782.09000000000	1052178.51700000000
SAimp_9565	1069054.60500000000	1052181.05300000000
SAimp_9576	1069044.09100000000	1052368.23700000000
SAimp_9676	1070244.86800000000	1055908.82300000000
SAimp_9677	1070399.20100000000	1055969.00800000000
SAimp_9678	1070382.21000000000	1055588.31000000000
SAimp_9702	1067127.60300000000	1054063.39600000000
SAimp_9735	1067954.67100000000	1055017.43000000000
SAimp_9737	1068365.00100000000	1054471.04600000000
SAimp_9747	1068701.67000000000	1054422.21200000000
SAimp_9748	1069421.96000000000	1054430.11800000000
SAimp_9767	1069973.30800000000	1056014.63500000000
SAimp_9771	1070030.85200000000	1056591.25400000000
SAimp_9776	1087185.09200000000	1037842.67000000000
SAimp_978	1070392.23400000000	1071477.52100000000
SAimp_9795	1068544.77300000000	1055180.05300000000
SAimp_9810	1069390.99800000000	1056076.30700000000
SAimp_9834	1070595.76100000000	1056045.32500000000
SAimp_9836	1070786.38600000000	1055737.59100000000
SAimp_985	1062765.36400000000	1073896.12800000000
SAimp_985-1	1063208.90000000000	1073325.76800000000
SAimp_985-2	1062901.97900000000	1073293.75500000000
SAimp_9873	1066809.17800000000	1053440.75800000000
SAimp_9878	1070665.06000000000	1051706.99700000000
SAimp_989-1	1071095.78800000000	1074575.08000000000
SAimp_989-2	1070801.20700000000	1074375.36100000000
SAimp_993	1071160.34400000000	1074898.53200000000
SAimp_COMAMHDW1	1085682.66600000000	1070911.10500000000
SAimp_E_MH_D1-6	1082117.37000000000	1073095.22000000000
SAimp_E_MH_D1-6-1	1081663.93200000000	1073370.66900000000
SAimp_E_MH_D1-6-2	1082063.99700000000	1073486.01400000000
SAimp_E_MH_D2-1	1082190.09200000000	1073789.53500000000
SAimp_E_MH_D2-5	1082211.38400000000	1074049.68500000000
SAimp_E_MH_D3-1	1082306.31200000000	1074392.53600000000
SAimp_E_MH_D3-12	1083601.97500000000	1073887.21400000000
SAimp_E_MH_D3-12-1	1082801.24700000000	1074254.27600000000
SAimp_E_MH_D3-12-2	1082533.90200000000	1074480.07400000000
SAimp_E_MH_D3-6	1082573.24000000000	1073255.05900000000
SAimp_E_MH_D4-4	1082751.77700000000	1074697.29900000000
SAimp_E_MH_D4-4-1	1082934.47300000000	1074491.28600000000
SAimp_E_MH_D4-9	1083311.41000000000	1074604.90600000000
SAimp_E_MH_D4-9-1	1083117.06100000000	1074856.53400000000
SAimp_E_MH_D4-9-2	1082936.51800000000	1074912.91000000000
SAimp_E_MH_D5-1	1083258.98500000000	1075034.68500000000
SAimp_E_MH_D5-1-1	1083126.16900000000	1075137.15500000000
SAimp_E_MH_D5-6	1083679.42400000000	1075029.70500000000
SAimp_E_MH_D5-6-1	1083316.66400000000	1075374.81900000000
SAimp_E_MH_D6-3	1083744.49700000000	1075312.09700000000
SAimp_E_MH_D6-3-1	1083470.16000000000	1075599.44600000000
SAimp_E_MH_D8-2	1083993.43100000000	1075535.47200000000
SAimp_E_MH_D8-2-1	1083637.43600000000	1075796.65800000000
SAimp_E_MH_D8-6	1083829.53500000000	1075985.97800000000
SAimp_E_MH_D8-6-1	1083945.85400000000	1075815.80400000000
SAimp_E_MH_D8-6-2	1084296.80600000000	1075846.67400000000
SAimp_E_node_3368	1062233.14900000000	1072085.02600000000
SAimp_E-ADDED-E-11517-2-1	1071702.65400000000	1052540.30900000000
SAimp_E-ADDED-E-11517-2-2	1071528.20900000000	1052253.18400000000
SAimp_E-ADDED-E-11517-2-3	1071334.46600000000	1051819.87600000000
SAimp_E-ADDED-E-11517-2-4	1071892.68200000000	1053786.48000000000
SAimp_E-ADDED-E-11517-2-5	1071732.96100000000	1053408.96000000000
SAimp_E-ADDED-E-11517-2-6	1071579.44400000000	1053140.90600000000
SAimp_E-ADDED-E-11517-2-7	1071648.61000000000	1052842.85700000000
SAimp_E-ADDED-E-11517-2-8	1071453.88100000000	1052529.18900000000
SAimp_E-ADDED-E-11855-2	1076231.02000000000	1053244.42600000000
SAimp_E-ADDED-E-11988-2-1	1072281.23800000000	1054375.05300000000
SAimp_E-ADDED-E-11988-2-2	1072392.89500000000	1054617.30700000000
SAimp_E-ADDED-E-11988-2-3	1072662.82600000000	1054304.57900000000
SAimp_E-ADDED-E-11988-2-5	1071596.50400000000	1054281.35900000000
SAimp_E-ADDED-E-11988-2-6	1071948.85600000000	1054228.11200000000
SAimp_E-ADDED-E-12097-2-1	1078984.52600000000	1064437.87100000000
SAimp_E-ADDED-E-12097-2-2	1079052.15400000000	1064209.54000000000
SAimp_E-ADDED-E-12721	1084072.32900000000	1060986.96600000000
SAimp_E-ADDED-E-13852-2-1	1075002.74800000000	1049742.27700000000
SAimp_E-ADDED-E-13852-2-2	1075034.18600000000	1049587.40400000000
SAimp_E-ADDED-E-14299-2-1	1071907.52900000000	1049336.15500000000
SAimp_E-ADDED-E-14299-2-2	1071582.08400000000	1049193.65100000000
SAimp_E-ADDED-E-14899-3	1076955.27100000000	1047748.84100000000
SAimp_E-ADDED-E-1568-1	1079282.22900000000	1048952.52300000000
SAimp_E-ADDED-E-1568-2	1079053.90300000000	1048724.45000000000
SAimp_E-ADDED-E-1568-3	1078696.86300000000	1048827.98100000000
SAimp_E-ADDED-E-18493	1067576.58700000000	1063505.52200000000
SAimp_E-ADDED-E-19264	1090808.90900000000	1073519.92800000000
SAimp_E-ADDED-E-20474	1078303.45700000000	1071934.94700000000
SAimp_E-ADDED-E-21026	1070757.49800000000	1051934.31800000000
SAimp_E-ADDED-E-21443-1	1075849.67900000000	1048017.65000000000
SAimp_E-ADDED-E-21443-2	1075916.01200000000	1047681.35800000000
SAimp_E-ADDED-E-21443-4	1075772.70000000000	1047836.21900000000
SAimp_E-ADDED-E-21443-5	1076163.51000000000	1047671.40200000000
SAimp_E-ADDED-E-21571	1078258.45900000000	1045187.79400000000
SAimp_E-ADDED-E-23919	1082225.41000000000	1059146.16500000000
SAimp_E-ADDED-E-25638	1065053.58100000000	1063450.50700000000
SAimp_E-ADDED-E-27821	1063119.30200000000	1080152.37700000000
SAimp_E-ADDED-E-27821-1	1063415.10000000000	1080263.11300000000
SAimp_E-ADDED-E-28267	1090088.87300000000	1037042.25200000000
SAimp_E-ADDED-E-28558	1081640.37100000000	1036858.98100000000
SAimp_E-ADDED-E-28561	1081818.17000000000	1037082.14000000000
SAimp_E-ADDED-E-28563	1081660.84700000000	1037600.03000000000
SAimp_E-ADDED-E-28573	1081991.35100000000	1038748.27600000000
SAimp_E-ADDED-E-28574	1082179.62100000000	1039026.77900000000
SAimp_E-ADDED-E-28578-1	1080701.09000000000	1039675.70600000000
SAimp_E-ADDED-E-28578-2	1082127.75400000000	1039531.62500000000
SAimp_E-ADDED-E-28581-1	1081733.35500000000	1039518.78900000000
SAimp_E-ADDED-E-28581-2	1081951.25100000000	1039792.68100000000
SAimp_E-ADDED-E-28601-1	1081554.44400000000	1039974.98000000000
SAimp_E-ADDED-E-28601-2	1081147.74500000000	1039754.33800000000
SAimp_E-ADDED-E-28601-3	1081153.24500000000	1039927.77000000000
SAimp_E-ADDED-E-28602	1081997.69800000000	1040050.48500000000
SAimp_E-ADDED-E-28604-1	1081541.57000000000	1040303.43500000000
SAimp_E-ADDED-E-28604-2	1081254.65900000000	1040083.84700000000
SAimp_E-ADDED-E-28604-3	1081255.24100000000	1040223.13800000000
SAimp_E-ADDED-E-3487-2-2	1079456.56100000000	1063302.03300000000
SAimp_E-ADDED-E-3610-2-1	1071460.13500000000	1051006.87400000000
SAimp_E-ADDED-E-3610-2-2	1071368.41600000000	1050786.32400000000
SAimp_E-ADDED-E-3610-2-3	1071321.53100000000	1050583.05400000000
SAimp_E-ADDED-E-3616-2	1071577.68200000000	1051493.26100000000
SAimp_E-ADDED-E-3616-3	1071133.64600000000	1051394.46300000000
SAimp_E-ADDED-E-4474-3	1087298.46300000000	1061692.13700000000
SAimp_E-ADDED-E-4622-1	1084452.26100000000	1041352.04100000000
SAimp_E-ADDED-E-4622-2	1084136.43800000000	1041074.10300000000
SAimp_E-ADDED-E-4841	1084039.27100000000	1044976.38400000000
SAimp_E-ADDED-E-5179	1066313.70800000000	1067775.90000000000
SAimp_E-ADDED-E-5948-1	1063826.96600000000	1069576.38200000000
SAimp_E-ADDED-E-5948-1-1	1063518.13500000000	1069465.32600000000
SAimp_E-ADDED-E-6193-3	1064962.06300000000	1061317.12600000000
SAimp_E-ADDED-E-6354-2	1063887.30400000000	1060782.78300000000
SAimp_E-ADDED-E-6354-3	1063838.76800000000	1060886.99000000000
SAimp_E-ADDED-E-7426	1069302.86700000000	1053023.68200000000
SAimp_E-ADDED-E-8392-6	1063711.37700000000	1059005.66700000000
SAimp_E-Added-E-9804-2	1069129.39500000000	1056002.38800000000
SAimp_E-ADDED-E-L11507-3	1070952.06400000000	1049365.33600000000
SAimp_E-ADDED-E-L11507-4	1070973.89200000000	1049139.66700000000
SAimp_E-ADDED-E-L7829-6-1	1083495.51800000000	1035200.05100000000
SAimp_E-ADDED-E-L8897-3-1	1086720.81600000000	1055268.42900000000
SAimp_E-ADDED-E-L8897-3-2	1086496.70600000000	1055310.59900000000
SAimp_E-ADDED-E-MH-7744	1076629.16200000000	1052799.56100000000
SAimp_E-ADDED-MH-14891	1076851.04400000000	1048867.18200000000
SAimp_E-ADD-J1	1072310.36500000000	1047515.75900000000
SAimp_E-ADD-J2	1072365.20300000000	1047691.35400000000
SAimp_E-ADD-J3-1	1072751.47600000000	1047819.51300000000
SAimp_E-ADD-J3-2	1072365.04100000000	1047813.37100000000
SAimp_E-ADD-J4	1072336.87100000000	1047975.90100000000
SAimp_E-MH-10005	1079179.83000000000	1060648.33500000000
SAimp_E-MH-10005-1	1079375.55500000000	1060421.42000000000
SAimp_E-MH-10005-2	1079273.85300000000	1060820.94500000000
SAimp_E-MH-10038	1079483.82100000000	1060074.39200000000
SAimp_E-MH-10038-2	1079002.06600000000	1060151.44300000000
SAimp_E-MH-10040	1079761.86000000000	1061242.77100000000
SAimp_E-MH-10051	1078783.14300000000	1061943.13500000000
SAimp_E-MH-10052	1078832.37200000000	1061222.47100000000
SAimp_E-MH-1008	1078691.77100000000	1073888.16400000000
SAimp_E-MH-1009	1078663.10400000000	1073407.56000000000
SAimp_E-MH-1009-2	1078316.08800000000	1073592.13600000000
SAimp_E-MH-1009-3	1078481.23700000000	1073865.75600000000
SAimp_E-MH-1009-4	1078726.28000000000	1073648.02200000000
SAimp_E-MH-10098	1077897.59400000000	1061131.22400000000
SAimp_E-MH-10099	1077048.26200000000	1061187.17900000000
SAimp_E-MH-10100	1076890.25200000000	1061044.78000000000
SAimp_E-MH-10100-1	1076769.61500000000	1061253.67200000000
SAimp_E-MH-10101	1076646.74500000000	1061020.94700000000
SAimp_E-MH-10102	1076261.79500000000	1061289.41100000000
SAimp_E-MH-10102-1	1076438.41500000000	1061142.12600000000
SAimp_E-MH-10110	1077227.04400000000	1061459.21400000000
SAimp_E-MH-1013	1078851.01700000000	1072735.86500000000
SAimp_E-MH-10132	1076173.10500000000	1061449.29100000000
SAimp_E-MH-1013-2	1078504.91100000000	1072521.48900000000
SAimp_E-MH-10133	1076695.64400000000	1061443.58900000000
SAimp_E-MH-10136	1076345.29200000000	1061606.30400000000
SAimp_E-MH-1015	1078871.78000000000	1072281.89400000000
SAimp_E-MH-1015-2	1078538.02600000000	1072075.27100000000
SAimp_E-MH-10165	1076953.12000000000	1060095.90000000000
SAimp_E-MH-10165-1	1076746.89600000000	1060047.49400000000
SAimp_E-MH-10165-2	1076392.99000000000	1060246.36500000000
SAimp_E-MH-10166	1076439.81300000000	1060089.59300000000
SAimp_E-MH-1017	1078630.25800000000	1071741.77600000000
SAimp_E-MH-10184	1076932.00100000000	1059807.02300000000
SAimp_E-MH-10185	1076540.70900000000	1059774.42400000000
SAimp_E-MH-10198	1076741.04900000000	1060767.81600000000
SAimp_E-MH-10212-1	1077859.14100000000	1059409.99800000000
SAimp_E-MH-10212-2	1077446.45300000000	1059130.84600000000
SAimp_E-MH-10223	1077147.44900000000	1059155.80900000000
SAimp_E-MH-10223-1	1077158.07600000000	1058875.36000000000
SAimp_E-MH-1026	1072487.87100000000	1076050.39800000000
SAimp_E-MH-10272	1076644.48500000000	1063053.40900000000
SAimp_E-MH-10290	1076771.21500000000	1062885.72600000000
SAimp_E-MH-10323	1077259.38200000000	1063149.52000000000
SAimp_E-MH-10328	1076703.82000000000	1063173.04600000000
SAimp_E-MH-10329-1	1077227.60700000000	1063293.86000000000
SAimp_E-MH-10329-2	1076698.71900000000	1063304.22700000000
SAimp_E-MH-10341-1	1077274.24000000000	1063418.56800000000
SAimp_E-MH-10341-3	1077241.67200000000	1063563.32500000000
SAimp_E-MH-10355	1077735.54900000000	1063431.83700000000
SAimp_E-MH-10379	1079082.91400000000	1063069.72000000000
SAimp_E-MH-10379-1	1078939.67400000000	1062697.05600000000
SAimp_E-MH-10379-2	1079364.23700000000	1062663.66400000000
SAimp_E-MH-1038	1072040.11500000000	1078107.83900000000
SAimp_E-MH-10414	1076529.68700000000	1064589.45200000000
SAimp_E-MH-10415-1	1076136.11600000000	1064433.32300000000
SAimp_E-MH-10415-2	1076124.80800000000	1064600.94900000000
SAimp_E-MH-10419	1076614.35500000000	1064448.07600000000
SAimp_E-MH-10439	1077731.78900000000	1065234.38900000000
SAimp_E-MH-10464	1077443.37200000000	1065699.21000000000
SAimp_E-MH-10486	1089415.51600000000	1064771.96700000000
SAimp_E-MH-10525-1	1078234.42900000000	1066553.16000000000
SAimp_E-MH-10525-2	1078399.58700000000	1066262.72000000000
SAimp_E-MH-1056	1071651.76300000000	1078000.12500000000
SAimp_E-MH-1056-1	1071080.03400000000	1077769.88300000000
SAimp_E-MH-10578	1078371.17900000000	1067976.06000000000
SAimp_E-MH-10579	1077827.04200000000	1068384.78000000000
SAimp_E-MH-1059	1071179.04400000000	1078051.63100000000
SAimp_E-MH-10600	1078534.01700000000	1069144.54000000000
SAimp_E-MH-10672-1	1079358.29200000000	1068109.04200000000
SAimp_E-MH-10672-2	1079497.54500000000	1067757.39500000000
SAimp_E-MH-10672-3	1079191.42700000000	1067367.95700000000
SAimp_E-MH-10672-4	1079124.20700000000	1067834.70700000000
SAimp_E-MH-10675-1	1080089.23500000000	1067709.40600000000
SAimp_E-MH-10675-2	1080255.03400000000	1067598.26900000000
SAimp_E-MH-10678	1079197.03000000000	1066997.00900000000
SAimp_E-MH-10679	1080645.38300000000	1067842.48700000000
SAimp_E-MH-10697	1080762.92600000000	1067502.20200000000
SAimp_E-MH-10718	1079321.04000000000	1068745.59400000000
SAimp_E-MH-10718-2	1078997.80700000000	1069116.77800000000
SAimp_E-MH-10718-3	1079369.41400000000	1069192.05500000000
SAimp_E-MH-10774	1083195.44900000000	1067367.22400000000
SAimp_E-MH-10774-1	1083172.95500000000	1067151.95600000000
SAimp_E-MH-10809-1	1082086.50000000000	1069533.35800000000
SAimp_E-MH-10809-2	1082181.62400000000	1068984.84600000000
SAimp_E-MH-10809-3	1082458.28400000000	1069039.59700000000
SAimp_E-MH-10810	1082745.00600000000	1069009.57000000000
SAimp_E-MH-10811	1083040.75900000000	1068987.28100000000
SAimp_E-MH-1082	1072399.51300000000	1072691.77100000000
SAimp_E-MH-1084	1071798.07400000000	1071634.06300000000
SAimp_E-MH-1084-1	1072481.61000000000	1071626.28100000000
SAimp_E-MH-1085	1072113.59600000000	1077614.00000000000
SAimp_E-MH-1086	1072324.24200000000	1077711.56500000000
SAimp_E-MH-1087-1	1072496.05400000000	1077595.63900000000
SAimp_E-MH-1088	1072573.05200000000	1077269.40100000000
SAimp_E-MH-10941	1082648.20200000000	1071359.48400000000
SAimp_E-MH-10943	1082421.61800000000	1071340.66300000000
SAimp_E-MH-10945	1082218.04600000000	1071329.47800000000
SAimp_E-MH-10945-2	1081990.64700000000	1071318.47600000000
SAimp_E-MH-10963	1081771.97900000000	1072344.47800000000
SAimp_E-MH-10979	1078897.43700000000	1071768.65200000000
SAimp_E-MH-11032	1077580.51000000000	1072789.48400000000
SAimp_E-MH-11041	1079607.22800000000	1073509.86800000000
SAimp_E-MH-1108	1072415.15200000000	1072496.97600000000
SAimp_E-MH-1109	1072822.45500000000	1072481.17800000000
SAimp_E-MH-11097	1083868.06900000000	1069858.21400000000
SAimp_E-MH-1110	1072842.31200000000	1072689.73600000000
SAimp_E-MH-11112	1084249.29900000000	1069775.26300000000
SAimp_E-MH-11116	1083830.50800000000	1070725.21200000000
SAimp_E-MH-11116-2	1084217.71300000000	1070765.61900000000
SAimp_E-MH-11121	1084238.46900000000	1071105.44900000000
SAimp_E-MH-11121-1	1084147.28600000000	1071284.18000000000
SAimp_E-MH-1113-1	1073356.66200000000	1072417.37800000000
SAimp_E-MH-11197	1083775.73300000000	1073944.00700000000
SAimp_E-MH-1120	1071603.70400000000	1071468.40100000000
SAimp_E-MH-11220	1084320.33700000000	1073419.95200000000
SAimp_E-MH-11223	1084211.75500000000	1073140.88100000000
SAimp_E-MH-1124	1074565.64600000000	1071759.99900000000
SAimp_E-MH-1124-2	1073356.08700000000	1071786.42200000000
SAimp_E-MH-1124-3	1073832.60600000000	1071793.95400000000
SAimp_E-MH-1124-4	1073606.64000000000	1071804.38200000000
SAimp_E-MH-1126	1076922.05400000000	1069893.56500000000
SAimp_E-MH-1126-1	1076814.09000000000	1070083.98800000000
SAimp_E-MH-11271	1085884.21000000000	1072923.31400000000
SAimp_E-MH-11274	1086350.61900000000	1072870.27400000000
SAimp_E-MH-11280	1085986.85400000000	1073211.40900000000
SAimp_E-MH-1128-1	1077174.56100000000	1069855.45300000000
SAimp_E-MH-11282	1086457.32100000000	1073148.79400000000
SAimp_E-MH-11301	1085912.01300000000	1073944.04900000000
SAimp_E-MH-1131	1080821.49400000000	1073433.81200000000
SAimp_E-MH-1131-2	1080509.50500000000	1073372.30200000000
SAimp_E-MH-1132	1080583.10700000000	1073045.34300000000
SAimp_E-MH-1142	1085280.23400000000	1060304.86200000000
SAimp_E-MH-1142-1	1085290.67900000000	1060616.48100000000
SAimp_E-MH-1142-2	1085199.74100000000	1060179.27700000000
SAimp_E-MH-11427	1090063.32200000000	1074532.26300000000
SAimp_E-MH-11438	1089367.63100000000	1073609.54100000000
SAimp_E-MH-11440	1089511.98200000000	1074278.69700000000
SAimp_E-MH-11441	1089567.32600000000	1074012.07600000000
SAimp_E-MH-11461	1089907.01300000000	1073914.70700000000
SAimp_E-MH-11467	1085964.23100000000	1074181.02700000000
SAimp_E-MH-11470	1086407.47500000000	1074235.48400000000
SAimp_E-MH-11474	1085958.92600000000	1074345.12300000000
SAimp_E-MH-11483	1086113.23900000000	1074612.89300000000
SAimp_E-MH-11492	1086091.88900000000	1074508.82800000000
SAimp_E-MH-11520	1086182.94100000000	1070720.49100000000
SAimp_E-MH-11551	1085704.66300000000	1069474.10500000000
SAimp_E-MH-11551-1	1086307.61400000000	1069682.81000000000
SAimp_E-MH-11567	1085951.20700000000	1069121.96100000000
SAimp_E-MH-11569	1086404.34500000000	1069121.94900000000
SAimp_E-MH-1157	1082972.58300000000	1070856.03700000000
SAimp_E-MH-1157-2	1082530.83600000000	1070273.86000000000
SAimp_E-MH-1165	1070880.98500000000	1072463.61500000000
SAimp_E-MH-11663	1088338.59200000000	1066973.55900000000
SAimp_E-MH-11672	1088453.79200000000	1067121.96400000000
SAimp_E-MH-1171	1082847.24200000000	1062640.27700000000
SAimp_E-MH-11710	1088794.32800000000	1069187.16100000000
SAimp_E-MH-11710-1	1088253.94500000000	1069040.94800000000
SAimp_E-MH-11713	1087231.18200000000	1069048.28000000000
