                0            1     2     3     4     5     6     7     8     9
1205  1080255.563  1048764.386  45.0  90.0  25.0  82.0  30.0   5.0   9.0  94.0
1206  1080259.422  1051494.062  42.0  11.0  40.0  68.0  22.0  23.0  40.0  12.0
1207  1080276.571  1056098.659  43.0  78.0  44.0  65.0  38.0  66.0  12.0  97.0
1208  1080276.819  1057859.246   3.0  64.0  26.0  19.0   7.0  19.0  27.0  35.0
1209  1080285.423  1053785.634  21.0  30.0  11.0   1.0  47.0   1.0  37.0  46.0
1210  1080289.376  1059171.847  32.0  80.0  26.0  94.0   7.0  65.0  21.0  85.0
1211  1080311.571  1056073.659  43.0  78.0  44.0  65.0  38.0  66.0  12.0  97.0
1212  1080320.423  1053760.634  21.0  30.0  11.0   1.0  47.0   1.0  37.0  46.0
1213  1080340.752  1049055.988  45.0  90.0  25.0  82.0  30.0   5.0   9.0  94.0
1214  1080345.085  1050719.253  42.0  11.0  40.0  68.0  22.0  59.0  40.0  12.0
1215  1080346.919  1051270.617  42.0  11.0  40.0  68.0  22.0  23.0  40.0  12.0
1216  1080357.619  1051986.298  42.0  11.0  40.0  80.0  22.0  23.0  40.0  27.0
1217  1080372.083  1059498.075  32.0  80.0  26.0  94.0   7.0  65.0  21.0  85.0
1218  1080377.964  1052643.021  12.0  81.0  11.0  80.0  13.0  62.0  25.0  27.0
1219  1080394.711  1058148.199   3.0  64.0  26.0  19.0   7.0  19.0  21.0  58.0
1220  1080400.486  1049264.722  45.0  90.0  25.0   5.0  30.0   5.0   9.0  94.0
1221  1080407.083  1059473.075  32.0  80.0  26.0  94.0   7.0  65.0  21.0  85.0
1222  1080469.392  1053047.169   1.0  81.0  11.0  80.0  47.0  62.0  37.0  56.0
1223  1080481.594  1055318.994  21.0  67.0  39.0  42.0  24.0  34.0  12.0   1.0
1224  1080482.682  1046693.346  35.0  48.0  16.0  10.0   9.0  10.0   4.0  59.0
1225  1080507.247  1048379.836  45.0  90.0  25.0  82.0  30.0  29.0   9.0  52.0
1226  1080516.594  1055293.994  21.0  67.0  39.0  42.0  24.0  34.0  12.0   1.0
1227  1080517.682  1046668.346  35.0  48.0  16.0  10.0   9.0  10.0   4.0  59.0
1228  1080566.396  1053484.847   1.0  81.0  11.0   1.0  47.0  62.0  37.0  56.0
1229  1080595.515  1052668.444   1.0  81.0  11.0  80.0  47.0  62.0  37.0  56.0
1230  1080599.210  1049147.729  45.0  90.0  25.0  82.0  30.0   5.0   9.0  94.0
1231  1080599.828  1059212.717  32.0  80.0  26.0  94.0   7.0  65.0  21.0  85.0
1232  1080601.396  1053459.847   1.0  81.0  11.0   1.0  47.0  62.0  37.0  56.0
1233  1080601.475  1052082.931  42.0  11.0  40.0  80.0  22.0  23.0  40.0  27.0
1234  1080609.796  1054117.323  21.0  31.0  11.0  92.0  47.0  87.0  37.0   1.0
1235  1080631.722  1054379.846  21.0  31.0  39.0  92.0  24.0  87.0  12.0   1.0
1236  1080636.076  1058536.909   3.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1237  1080642.970  1054513.092  21.0  31.0  39.0  92.0  24.0  87.0  12.0   1.0
1238  1080645.542  1058879.618  32.0  80.0  26.0  94.0   7.0  42.0  21.0  58.0
1239  1080666.722  1054354.846  21.0  31.0  39.0  92.0  24.0  87.0  12.0   1.0
1240  1080667.806  1050903.228  42.0  11.0  40.0  68.0  22.0  59.0  40.0  12.0
1241  1080675.599  1059726.432  32.0  80.0  26.0  94.0   7.0  65.0  21.0  85.0
1242  1080688.462  1051101.448  42.0  11.0  40.0  68.0  22.0  59.0  40.0  12.0
1243  1080691.223  1053872.231   1.0  31.0  11.0  92.0  47.0  87.0  37.0  56.0
1244  1080710.599  1059701.432  32.0  80.0  26.0  94.0   7.0  65.0  21.0  85.0
1245  1080719.993  1049979.346  45.0  65.0  25.0   5.0  30.0   5.0   9.0  94.0
1246  1080732.201  1053470.193   1.0  81.0  11.0  31.0  47.0  62.0  37.0  56.0
1247  1080736.322  1054793.832  21.0  31.0  39.0  92.0  24.0  87.0  12.0   1.0
1248  1080754.993  1049954.346  45.0  65.0  25.0   5.0  30.0   5.0   9.0  94.0
1249  1080758.463  1056569.031  43.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1250  1080764.892  1052458.753   1.0  81.0  11.0  80.0  47.0  62.0  37.0  56.0
1251  1080765.643  1053075.648   1.0  81.0  11.0  31.0  47.0  62.0  37.0  56.0
1252  1080767.201  1053445.193   1.0  81.0  11.0  31.0  47.0  62.0  37.0  56.0
1253  1080768.592  1058681.347  32.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1254  1080771.322  1054768.832  21.0  31.0  39.0  92.0  24.0  87.0  12.0   1.0
1255  1080772.837  1055145.811  21.0  67.0  39.0  17.0  24.0  17.0  12.0   1.0
1256  1080774.761  1054111.752  21.0  31.0  11.0  92.0  47.0  87.0  37.0   1.0
1257  1080776.553  1055785.849  16.0   1.0   1.0  57.0  38.0  17.0  12.0  49.0
1258  1080779.944  1057135.117   3.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1259  1080791.483  1057781.858   3.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1260  1080800.406  1059131.534  32.0  80.0  26.0  94.0   7.0  42.0  21.0  85.0
1261  1080803.592  1058656.347  32.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1262  1080812.700  1048782.624  45.0   8.0  25.0  82.0  30.0  29.0   9.0  52.0
1263  1080817.213  1052797.429   1.0  81.0  11.0  31.0  47.0  62.0  37.0  56.0
1264  1080841.628  1053808.201   1.0  31.0  11.0  92.0  47.0  87.0  37.0  56.0
1265  1080869.170  1054633.583  21.0  31.0  39.0  92.0  24.0  87.0  12.0   1.0
1266  1080873.703  1058321.367   3.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1267  1080875.307  1059877.661  32.0  80.0  26.0  94.0   7.0  65.0  21.0  85.0
1268  1080876.628  1053783.201   1.0  31.0  11.0  92.0  47.0  87.0  37.0  56.0
1269  1080895.685  1055769.134  16.0   1.0   1.0  57.0  38.0  17.0  12.0  49.0
1270  1080900.719  1056308.155  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1271  1080904.170  1054608.583  21.0  31.0  39.0  92.0  24.0  87.0  12.0   1.0
1272  1080910.903  1056431.760  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1273  1080913.342  1054462.973  21.0  31.0  39.0  92.0  24.0  87.0  12.0   1.0
1274  1080940.758  1049298.448  45.0   8.0  25.0  82.0  30.0  29.0   9.0  52.0
1275  1080952.118  1050488.567  42.0   4.0  40.0  49.0  22.0  59.0  40.0  12.0
1276  1080990.656  1048820.066  22.0   8.0  38.0  82.0   2.0  29.0   9.0  52.0
1277  1080990.938  1052933.178   1.0  81.0  11.0  31.0  47.0  62.0  37.0  56.0
1278  1080998.322  1058525.739  32.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1279  1081004.173  1053743.143   1.0  31.0  11.0  92.0  47.0  87.0  37.0  56.0
1280  1081004.519  1055534.119  16.0   1.0   1.0  17.0  38.0  17.0  12.0  57.0
1281  1081033.322  1058500.739  32.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1282  1081039.173  1053718.143   1.0  31.0  11.0  92.0  47.0  87.0  37.0  56.0
1283  1081039.519  1055509.119  16.0   1.0   1.0  17.0  38.0  17.0  12.0  57.0
1284  1081046.428  1046746.366  35.0  48.0  16.0  10.0   9.0  10.0  13.0  59.0
1285  1081049.220  1057278.359   3.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1286  1081050.434  1058759.963  32.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1287  1081052.873  1052674.876   1.0  81.0  11.0  31.0  47.0  62.0  37.0  56.0
1288  1081076.409  1059164.660  32.0  80.0  26.0  94.0   7.0  42.0  21.0  85.0
1289  1081081.428  1046721.366  35.0  48.0  16.0  10.0   9.0  10.0  13.0  59.0
1290  1081087.873  1052649.876   1.0  81.0  11.0  31.0  47.0  62.0  37.0  56.0
1291  1081091.425  1052289.501   1.0  81.0  11.0  31.0  47.0  62.0  37.0  56.0
1292  1081093.271  1058287.036   3.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1293  1081128.271  1058262.036   3.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1294  1081133.822  1056440.775  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1295  1081151.078  1049144.152  22.0   8.0  38.0  82.0   2.0  29.0   9.0  52.0
1296  1081168.822  1056415.775  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1297  1081177.274  1051152.849  42.0  11.0  40.0  49.0  22.0  59.0  40.0  12.0
1298  1081178.159  1045778.218  35.0  16.0  16.0  10.0   9.0  10.0  13.0  59.0
1299  1081195.457  1046248.937  35.0  48.0  16.0  10.0   9.0  10.0  13.0  59.0
1300  1081201.834  1048341.921  22.0   8.0  38.0  82.0   2.0  29.0   9.0  52.0
1301  1081210.130  1058543.650  32.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1302  1081210.743  1050773.224  42.0   4.0  40.0  49.0  22.0  59.0  40.0  12.0
1303  1081237.572  1058194.848   3.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1304  1081240.737  1055176.703  16.0  71.0   1.0  17.0  19.0  17.0   2.0  57.0
1305  1081245.130  1058518.650  32.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1306  1081251.753  1054141.921   1.0  31.0  11.0  92.0  47.0  87.0  37.0  56.0
1307  1081253.146  1053153.141   1.0  81.0  11.0  31.0  47.0  62.0  37.0  56.0
1308  1081272.114  1056045.404  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1309  1081272.572  1058169.848   3.0  22.0  26.0  27.0   7.0  42.0  21.0  58.0
1310  1081275.737  1055151.703  16.0  71.0   1.0  17.0  19.0  17.0   2.0  57.0
1311  1081280.748  1052987.561   1.0  81.0  11.0  31.0  47.0  62.0  37.0  56.0
1312  1081285.064  1053408.131   1.0  28.0  11.0  31.0  47.0  62.0  37.0  56.0
1313  1081286.753  1054116.921   1.0  31.0  11.0  92.0  47.0  87.0  37.0  56.0
1314  1081294.420  1057244.062   3.0  42.0   1.0  57.0  49.0  52.0  31.0  49.0
1315  1081307.114  1056020.404  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1316  1081343.784  1046669.420  35.0  48.0  16.0  10.0   9.0  10.0  13.0  59.0
1317  1081362.840  1048688.634  22.0   8.0  38.0  82.0   2.0  29.0   9.0  52.0
1318  1081363.495  1059446.281  32.0  80.0  42.0  94.0   7.0  35.0  21.0  85.0
1319  1081364.311  1047790.721  22.0   8.0  38.0  25.0   2.0  85.0   9.0  52.0
1320  1081378.784  1046644.420  35.0  48.0  16.0  10.0   9.0  10.0  13.0  59.0
1321  1081384.798  1046160.835  35.0  48.0  16.0  10.0   9.0  10.0  13.0  59.0
1322  1081397.840  1048663.634  22.0   8.0  38.0  82.0   2.0  29.0   9.0  52.0
1323  1081415.078  1054565.436  16.0  31.0  47.0  17.0  19.0  17.0   2.0  57.0
1324  1081422.343  1058723.304  32.0  22.0  42.0  27.0   7.0  42.0  21.0  19.0
1325  1081442.229  1054820.908  16.0  71.0  47.0  17.0  19.0  17.0   2.0  57.0
1326  1081457.343  1058698.304  32.0  22.0  42.0  27.0   7.0  42.0  21.0  19.0
1327  1081477.229  1054795.908  16.0  71.0  47.0  17.0  19.0  17.0   2.0  57.0
1328  1081497.299  1057319.052   3.0  42.0  34.0   4.0  49.0  52.0  31.0  60.0
1329  1081506.494  1045576.547  35.0  16.0  16.0  76.0   9.0  31.0  13.0  59.0
1330  1081516.094  1056163.401  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1331  1081518.460  1048206.764  22.0   8.0  38.0  25.0   2.0  29.0   9.0  52.0
1332  1081529.235  1055030.196  16.0  71.0  47.0  17.0  19.0  17.0   2.0  57.0
1333  1081532.299  1057294.052   3.0  42.0  34.0   4.0  49.0  52.0  31.0  60.0
1334  1081534.605  1045998.923  35.0  16.0  16.0  10.0   9.0  10.0  13.0  59.0
1335  1081548.889  1055261.545  16.0  71.0   1.0  17.0  19.0  17.0   2.0  57.0
1336  1081551.094  1056138.401  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1337  1081559.627  1055536.805  16.0  71.0   1.0  17.0  19.0  17.0   2.0  57.0
1338  1081562.790  1049815.221  15.0   4.0   5.0  49.0  14.0  59.0   9.0  18.0
1339  1081567.109  1056604.482  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1340  1081569.644  1048683.354  22.0   8.0  38.0  25.0   2.0  29.0   9.0  52.0
1341  1081573.079  1048470.292  22.0   8.0  38.0  25.0   2.0  29.0   9.0  52.0
1342  1081597.790  1049790.221  15.0   4.0   5.0  49.0  14.0  59.0   9.0  18.0
1343  1081602.141  1059086.637  32.0  53.0  42.0  60.0   7.0  35.0  42.0  19.0
1344  1081625.184  1050288.384  15.0   4.0   5.0  49.0  14.0  59.0  38.0  18.0
1345  1081626.858  1046684.031  35.0  48.0  16.0  10.0   9.0  10.0  13.0  59.0
1346  1081627.128  1050897.199  15.0   4.0   5.0  49.0  14.0  59.0  38.0  93.0
1347  1081637.141  1059061.637  32.0  53.0  42.0  60.0   7.0  35.0  42.0  19.0
1348  1081641.861  1054069.205   1.0  31.0  47.0  85.0  47.0  38.0  37.0  20.0
1349  1081660.184  1050263.384  15.0   4.0   5.0  49.0  14.0  59.0  38.0  18.0
1350  1081672.312  1052731.405   1.0  28.0  11.0  31.0  47.0  38.0  37.0  20.0
1351  1081679.623  1045349.256  35.0  16.0  16.0  76.0   9.0  31.0  13.0  59.0
1352  1081684.965  1052978.268   1.0  28.0  11.0  31.0  47.0  38.0  37.0  20.0
1353  1081688.520  1058304.496  32.0  22.0  42.0  27.0   7.0  42.0  42.0  19.0
1354  1081719.965  1052953.268   1.0  28.0  11.0  31.0  47.0  38.0  37.0  20.0
1355  1081723.520  1058279.496  32.0  22.0  42.0  27.0   7.0  42.0  42.0  19.0
1356  1081749.820  1054646.611  16.0  71.0  47.0  17.0  19.0  17.0   2.0  57.0
1357  1081751.409  1050629.917  15.0   4.0   5.0  49.0  14.0  59.0  38.0  93.0
1358  1081753.425  1053425.994   1.0  28.0  11.0  31.0  47.0  38.0  37.0  20.0
1359  1081774.199  1055134.878  16.0  71.0  47.0  17.0  19.0  17.0   2.0  57.0
1360  1081778.339  1058783.808  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1361  1081780.349  1056185.737  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1362  1081786.897  1049037.667  22.0   8.0  38.0  25.0   2.0  29.0   9.0  52.0
1363  1081791.559  1057362.011  17.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1364  1081813.339  1058758.808  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1365  1081815.349  1056160.737  16.0   1.0   1.0  57.0  38.0  52.0  31.0  49.0
1366  1081829.754  1053135.745   1.0  28.0  11.0  31.0  47.0  38.0  37.0  20.0
1367  1081864.110  1049080.034  22.0   8.0  38.0  25.0   2.0  29.0   9.0  52.0
1368  1081864.754  1053110.745   1.0  28.0  11.0  31.0  47.0  38.0  37.0  20.0
1369  1081873.766  1047972.103  22.0  47.0  38.0  25.0   2.0  85.0  45.0  24.0
1370  1081894.240  1059676.906  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1371  1081895.280  1046237.681  35.0  16.0  16.0  10.0   9.0  10.0  13.0  59.0
1372  1081899.110  1049055.034  22.0   8.0  38.0  25.0   2.0  29.0   9.0  52.0
1373  1081928.308  1057976.430  32.0  42.0  34.0   4.0  49.0   4.0  42.0  60.0
1374  1081935.704  1053665.661   1.0  28.0  47.0  85.0  47.0  38.0  37.0  20.0
1375  1081950.249  1059111.340  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1376  1081952.912  1053242.553   1.0  28.0  11.0  31.0  47.0  38.0  37.0  20.0
1377  1081971.698  1048185.464  22.0  47.0  38.0  25.0   2.0  85.0  45.0  24.0
1378  1081987.682  1055287.781  16.0  71.0  47.0  52.0  19.0  45.0   2.0  29.0
1379  1081995.698  1047669.583  22.0  47.0  38.0  25.0   2.0  85.0  45.0  24.0
1380  1082006.698  1048160.464  22.0  47.0  38.0  25.0   2.0  85.0  45.0  24.0
1381  1082022.682  1055262.781  16.0  71.0  47.0  52.0  19.0  45.0   2.0  29.0
1382  1082024.239  1045375.915  18.0  16.0  36.0  76.0  27.0  31.0  13.0  14.0
1383  1082030.698  1047644.583  22.0  47.0  38.0  25.0   2.0  85.0  45.0  24.0
1384  1082033.060  1059480.389  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1385  1082033.761  1056325.368  16.0   1.0   1.0  57.0  49.0  52.0  31.0  49.0
1386  1082050.118  1058368.829  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1387  1082051.716  1057365.708  17.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1388  1082054.275  1054558.697  25.0  71.0  47.0  85.0  19.0  45.0   2.0  51.0
1389  1082059.378  1045149.888  18.0  16.0  36.0  76.0  27.0  31.0  13.0  14.0
1390  1082061.998  1053454.686   1.0  28.0  47.0  85.0  47.0  38.0  37.0  20.0
1391  1082068.060  1059455.389  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1392  1082071.590  1056811.243  17.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1393  1082083.367  1050996.406  15.0   4.0   5.0  70.0  14.0  59.0  38.0  93.0
1394  1082089.275  1054533.697  25.0  71.0  47.0  85.0  19.0  45.0   2.0  51.0
1395  1082100.346  1046068.290  35.0  16.0  16.0  76.0   9.0  31.0  13.0  59.0
1396  1082104.015  1053950.381   1.0  28.0  47.0  85.0  19.0  38.0   2.0  20.0
1397  1082111.663  1058887.857  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1398  1082118.000  1050394.225  15.0   4.0   5.0  70.0  14.0  36.0  38.0  18.0
1399  1082118.367  1050971.406  15.0   4.0   5.0  70.0  14.0  59.0  38.0  93.0
1400  1082134.291  1054853.727  16.0  71.0  47.0  52.0  19.0  45.0   2.0  29.0
1401  1082135.346  1046043.290  35.0  16.0  16.0  76.0   9.0  31.0  13.0  59.0
1402  1082146.663  1058862.857  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1403  1082153.000  1050369.225  15.0   4.0   5.0  70.0  14.0  36.0  38.0  18.0
1404  1082190.410  1059171.165  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1405  1082208.579  1055214.062  16.0  71.0  47.0  52.0  19.0  45.0   2.0  29.0
1406  1082217.867  1048327.046  22.0  47.0  38.0  25.0   2.0  85.0  45.0  24.0
1407  1082225.410  1059146.165  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1408  1082252.867  1048302.046  22.0  47.0  38.0  25.0   2.0  85.0  45.0  24.0
1409  1082266.503  1054301.771  25.0  15.0  47.0  85.0  19.0  45.0   2.0  51.0
1410  1082297.627  1054623.895  25.0  15.0  47.0  85.0  19.0  45.0   2.0  51.0
1411  1082301.300  1057661.244  17.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1412  1082301.503  1054276.771  25.0  15.0  47.0  85.0  19.0  45.0   2.0  51.0
1413  1082303.462  1045276.040  18.0  16.0  36.0  76.0  27.0  31.0  13.0  14.0
1414  1082316.591  1050143.620  15.0   4.0   5.0  70.0  14.0  36.0  38.0  18.0
1415  1082317.653  1057292.854  17.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1416  1082323.230  1056357.329  16.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1417  1082332.627  1054598.895  25.0  15.0  47.0  85.0  19.0  45.0   2.0  51.0
1418  1082335.801  1058518.939  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1419  1082342.888  1053450.560   1.0  28.0  47.0  85.0  47.0  38.0  37.0  20.0
1420  1082351.591  1050118.620  15.0   4.0   5.0  70.0  14.0  36.0  38.0  18.0
1421  1082357.607  1055198.856  16.0  71.0  47.0  52.0  19.0  45.0   2.0  29.0
1422  1082370.801  1058493.939  32.0  53.0  42.0  60.0  45.0  35.0  42.0  19.0
1423  1082371.144  1055686.711  16.0  71.0  47.0  52.0  19.0  45.0   2.0  29.0
1424  1082389.770  1045908.128  18.0  16.0  36.0  76.0  27.0  31.0  13.0  14.0
1425  1082392.607  1055173.856  16.0  71.0  47.0  52.0  19.0  45.0   2.0  29.0
1426  1082401.931  1057821.842  17.0  42.0  34.0   4.0  49.0   4.0  42.0  60.0
1427  1082404.173  1056995.435  17.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1428  1082425.274  1057113.944  17.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1429  1082430.211  1047244.191  22.0  47.0  38.0  93.0   2.0  85.0  45.0  24.0
1430  1082465.211  1047219.191  22.0  47.0  38.0  93.0   2.0  85.0  45.0  24.0
1431  1082465.848  1045164.216  18.0  58.0  36.0  76.0  27.0  31.0  13.0  14.0
1432  1082476.589  1053510.554  25.0  28.0  47.0  85.0   3.0  38.0  37.0  20.0
1433  1082477.761  1051042.524  15.0  84.0   5.0  70.0  14.0  36.0  38.0  93.0
1434  1082481.752  1054310.515  25.0  15.0  47.0  85.0  19.0  45.0   2.0  51.0
1435  1082482.099  1049212.348  22.0   4.0  38.0  25.0   2.0  36.0  45.0  18.0
1436  1082489.551  1047810.548  22.0  47.0  38.0  93.0   2.0  85.0  45.0  24.0
1437  1082500.846  1048145.757  22.0  47.0  38.0  25.0   2.0  85.0  45.0  24.0
1438  1082512.761  1051017.524  15.0  84.0   5.0  70.0  14.0  36.0  38.0  93.0
1439  1082568.847  1051680.168  15.0  84.0   5.0  77.0  14.0  73.0  38.0  93.0
1440  1082579.390  1045651.119  18.0  16.0  36.0  76.0  27.0  31.0  13.0  14.0
1441  1082603.847  1051655.168  15.0  84.0   5.0  77.0  14.0  73.0  38.0  93.0
1442  1082641.286  1055220.295  25.0  15.0  47.0  52.0  19.0  45.0   2.0  29.0
1443  1082660.982  1049617.291  15.0   4.0   5.0  70.0  14.0  36.0  38.0  18.0
1444  1082665.187  1049085.493  22.0  47.0  38.0  25.0   2.0  36.0  45.0  18.0
1445  1082676.286  1055195.295  25.0  15.0  47.0  52.0  19.0  45.0   2.0  29.0
1446  1082684.601  1054651.962  25.0  15.0  47.0  52.0  19.0  45.0   2.0  51.0
1447  1082693.900  1058565.145  17.0  53.0  42.0  60.0  45.0  20.0  42.0  19.0
1448  1082694.530  1049962.200  15.0   4.0   5.0  70.0  14.0  36.0  38.0  18.0
1449  1082695.982  1049592.291  15.0   4.0   5.0  70.0  14.0  36.0  38.0  18.0
1450  1082697.832  1045314.420  18.0  58.0  36.0  35.0  27.0  58.0  13.0  14.0
1451  1082704.246  1054189.594  25.0  15.0  47.0  85.0   3.0  45.0   2.0  51.0
1452  1082717.152  1050468.550  15.0  84.0   5.0  70.0  14.0  36.0  38.0  18.0
1453  1082721.844  1057082.522  17.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1454  1082729.530  1049937.200  15.0   4.0   5.0  70.0  14.0  36.0  38.0  18.0
1455  1082732.832  1045289.420  18.0  58.0  36.0  35.0  27.0  58.0  13.0  14.0
1456  1082752.152  1050443.550  15.0  84.0   5.0  70.0  14.0  36.0  38.0  18.0
1457  1082756.844  1057057.522  17.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1458  1082764.906  1051027.809  15.0  84.0   5.0  70.0  14.0  36.0  38.0  93.0
1459  1082778.194  1057517.523  17.0  42.0  34.0   4.0  49.0   4.0  31.0  60.0
1460  1082799.906  1051002.809  15.0  84.0   5.0  70.0  14.0  36.0  38.0  93.0
1461  1082851.143  1048120.324  22.0  47.0  38.0  93.0   2.0  57.0  45.0  24.0
1462  1082851.319  1047352.801  22.0  47.0  38.0  93.0   2.0  57.0  45.0  24.0
1463  1082857.725  1054871.901  25.0  15.0  47.0  52.0  19.0  45.0   2.0  51.0
1464  1082871.511  1053882.745  25.0  15.0  47.0  85.0   3.0  14.0  41.0  51.0
1465  1082895.811  1055247.664  25.0  15.0  47.0  52.0  19.0  45.0   2.0  29.0
1466  1082901.489  1059444.076  32.0  53.0  42.0  30.0  45.0  20.0  42.0   7.0
1467  1082930.434  1045461.319  18.0  58.0  36.0  35.0  27.0  58.0  13.0  14.0
1468  1082930.811  1055222.664  25.0  15.0  47.0  52.0  19.0  45.0   2.0  29.0
1469  1082936.489  1059419.076  32.0  53.0  42.0  30.0  45.0  20.0  42.0   7.0
1470  1082943.050  1045966.523  18.0  58.0  36.0  35.0  27.0  58.0  13.0  14.0
1471  1082988.176  1058695.514  17.0  94.0  42.0  30.0  45.0  20.0  42.0   7.0
1472  1083013.130  1054713.457  25.0  15.0  47.0  52.0   3.0  45.0  41.0  51.0
1473  1083039.452  1051025.597  15.0  84.0   5.0  70.0  14.0   8.0  38.0  93.0
1474  1083045.153  1054196.091  25.0  15.0  47.0  14.0   3.0  14.0  41.0  51.0
1475  1083074.452  1051000.597  15.0  84.0   5.0  70.0  14.0   8.0  38.0  93.0
1476  1083074.900  1057639.172  17.0  94.0  34.0  58.0  49.0   4.0   7.0  28.0
1477  1083086.146  1056916.294  17.0  66.0  34.0  58.0  49.0   4.0  19.0  28.0
1478  1083089.378  1044915.248  18.0  58.0  36.0  35.0  27.0  58.0  13.0  14.0
1479  1083126.202  1058089.182  17.0  94.0  34.0  58.0  45.0  20.0   7.0  28.0
1480  1083130.370  1057969.034  17.0  94.0  34.0  58.0   6.0  20.0   7.0  28.0
1481  1083158.212  1051906.644  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1482  1083166.362  1048230.568  22.0  47.0  38.0  93.0   2.0  57.0  45.0  24.0
1483  1083178.368  1054936.741  25.0  15.0  47.0  52.0   3.0  45.0  41.0  90.0
1484  1083193.212  1051881.644  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1485  1083201.362  1048205.568  22.0  47.0  38.0  93.0   2.0  57.0  45.0  24.0
1486  1083227.714  1053591.206  25.0  75.0  47.0  14.0   3.0  14.0  41.0  90.0
1487  1083262.714  1053566.206  25.0  75.0  47.0  14.0   3.0  14.0  41.0  90.0
1488  1083268.337  1045287.839  18.0  58.0  36.0  35.0  27.0  58.0  13.0  14.0
1489  1083276.624  1050832.402  15.0  84.0   5.0   8.0  14.0   8.0  38.0  88.0
1490  1083278.713  1058714.487  48.0  94.0  42.0  30.0  45.0  20.0   7.0   7.0
1491  1083293.308  1055697.771   9.0  36.0  17.0  56.0  20.0  56.0  19.0  11.0
1492  1083311.496  1056997.141  17.0  66.0  34.0  58.0   6.0  28.0  19.0  28.0
1493  1083311.624  1050807.402  15.0  84.0   5.0   8.0  14.0   8.0  38.0  88.0
1494  1083346.496  1056972.141  17.0  66.0  34.0  58.0   6.0  28.0  19.0  28.0
1495  1083347.926  1055112.525  25.0  36.0  17.0  56.0   3.0  56.0  41.0  90.0
1496  1083354.812  1050128.001  15.0  84.0   5.0  70.0  14.0  36.0  38.0  18.0
1497  1083355.376  1057674.826  17.0  94.0   8.0  58.0   6.0  28.0   7.0  28.0
1498  1083359.597  1054126.050  25.0  75.0  47.0  14.0   3.0  14.0  41.0  90.0
1499  1083370.771  1054690.998  25.0  15.0  17.0  14.0   3.0  14.0  41.0  90.0
1500  1083389.812  1050103.001  15.0  84.0   5.0  70.0  14.0  36.0  38.0  18.0
1501  1083395.129  1045148.925  18.0  58.0  36.0  35.0  27.0  58.0  13.0  14.0
